value
1018.924139684115
1005
1001.8437065298911
1001
1000.0868677971324
1000.01
1000.001
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
1.00E+3
999.9
999.560916463932
999.1806220489851
999
999
999
998.5
998.23
996
994.1099309990626
992.58
987
982.5
981
9.8E+2
969.9585
963
962.5
956
955.3
9.5E+2
938
937
934.9430507964171
929
924
921
9.2E+2
919.7726674087615
919
918.2325152682612
916.902
910.9507330084865
907
901.703891353197
901
900.8548513682742
900.0336066892044
9.0E+2
9.0E+2
9.0E+2
9.0E+2
9.0E+2
897.5
894.4735725046347
893.8937460002782
885
884
878
868
866.3419364170551
865.2075529374305
862.8379073846764
8.6E+2
8.6E+2
857.4994462285576
857
854.25
851.4545
851
851
851
8.5E+2
842.3
841.6847973915621
835.0027251443267
834.4090552749846
8.3E+2
829
826
823.2500122790596
822
821
8.2E+2
818.4321956396274
815.7072827847075
815
813.5567564800847
813.034222420896
802.2
802
802
800.001385999566
8.0E+2
8.0E+2
8.0E+2
8.0E+2
8.0E+2
8.0E+2
799.9577971317313
798.877145409601
797.2654507337523
794.4269897644577
791.8919648186489
7.9E+2
786
786
785.7
785
785
782
781.2654764235877
7.8E+2
778.6807387885553
778.5008978739575
775
772.4601
768
766.43880731
765.3082788550181
7.6E+2
7.6E+2
759
756
754.9
751.3553144201792
7.5E+2
7.5E+2
7.5E+2
7.5E+2
748.8042196317059
745
745
745
743
736.4755727793221
736
734.4
734
734
733.33
730.1313134399774
7.3E+2
728
727.3
726.7331096146618
725.3995033190329
725.0880281492591
7.2E+2
718.3
718.0213203860814
717.1913096287122
715.4
714.8
713.5430867311234
712.1512840519036
711.7566818817609
711.71
711.6853739582054
711
710.8731417963049
7.1E+2
7.1E+2
7.1E+2
7.1E+2
7.1E+2
708
707.3
705
703.5
703
701
701
700.5
7.0E+2
7.0E+2
7.0E+2
7.0E+2
7.0E+2
7.0E+2
699.9
699.0092
699
698
697
695
694.8508364920616
6.9E+2
6.9E+2
6.9E+2
688.56
687.5030873231809
686
683.9739682
683.85
683
678.8
677
665
661.5873201534997
661.102702
660.62
6.6E+2
6.6E+2
6.6E+2
6.6E+2
6.6E+2
659.951092512005
658.9
658.2
655.7
655
653
653
652.9
652
651
6.5E+2
6.5E+2
649.9
647.3
645
640.5035
6.4E+2
6.4E+2
6.4E+2
6.4E+2
6.4E+2
639.9552
639.7482392201517
638.48
638
636.71
635
634.98
630.0363994180778
6.3E+2
625
624.99617
624.98953447808
622.2
621
621
620.2
6.2E+2
615.5
614.61
613.7246327325779
6.1E+2
607
606
604
603.7097900043621
602.1721
601
6.0E+2
6.0E+2
6.0E+2
6.0E+2
6.0E+2
6.0E+2
6.0E+2
6.0E+2
6.0E+2
6.0E+2
6.0E+2
6.0E+2
6.0E+2
6.0E+2
6.0E+2
597
596
595.4294
592
592
591
591
590.5605191453526
590.13
5.9E+2
5.9E+2
585
584
584
583.48
5.8E+2
5.8E+2
574.5594222371259
573
572
568.87
567.5
567
565.8709466389359
565.5
564.4350170741049
563
562.2308271979819
562
561.6632683109878
561.2
560.8
560.3569769916966
560.2921
5.6E+2
5.6E+2
559
558
558
556
555.1
555
554.25
552.4013692203244
552
551
5.5E+2
5.5E+2
5.5E+2
5.5E+2
5.5E+2
5.5E+2
5.5E+2
5.5E+2
5.5E+2
5.5E+2
5.5E+2
549
549
547.0449000204646
545
544.7989
544
543
5.4E+2
538.7815000381607
538.5065834693505
531.8548766945337
5.3E+2
5.3E+2
5.3E+2
5.3E+2
528.6706569716342
528.65760013638
527.6719633161153
527.3
526.75
525.9
525
525
525
523.5
521.572186833485
520.8817818288108
519.0791772519893
519.0504447225335
517
516
515.433028
515
513.5
512.723611783833
512.2486844049047
512
511
505.1
505
505
504.5
504.4982301498846
502.0555828663524
502.0062513811427
502
502
502
501.92
501.8477785704419
501.8000638093434
501.25
500.85
500.1
500.0897277641429
500.00001
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
5.0E+2
499.9
499.8841594955329
499.8823496255197
499.4263944640708
499.3068537419583
499
499
499
498.2668962524197
498.1
498
495.5
495
495
493
491.25
4.9E+2
4.9E+2
488
486
484.9741016317159
481
4.8E+2
4.8E+2
4.8E+2
479.1648992746865
479
478.357768396682
478.3265
478
478
477.9
477.5
477
476.9066791273022
476.1764942148627
475.5
475
475
475
474.7
473
4.7E+2
4.7E+2
469
468
467
466.55
464.8
464.3959126841609
463.4
461.6863943464268
461.1
460.7142273580152
460.5
4.6E+2
4.6E+2
4.6E+2
459.5
459
458
457
457
456.5020986314919
456.2953139192167
456
455.8390345584249
455
453.5
453
452.4765757615187
451.5
451
451
4.5E+2
4.5E+2
4.5E+2
449.9173969655864
449.5350973154769
449.5
449
446.5
445
444.6703127808344
444
443
441
440.6973035787905
440.4890340057007
4.4E+2
4.4E+2
439
438
438
436.5
435
433.4990705214657
432.3259444372505
432
432
431.6992498603427
4.3E+2
4.3E+2
429.8156892499143
429.2
429
429
428.8668584214926
427.4090003314704
426
425.1688121922725
425
425
425
425
423.473396185703
422.515500151499
421.53
4.2E+2
4.2E+2
4.2E+2
4.2E+2
419
419
418.8
418.7813277562222
417.1714897319823
417
416.362029626599
416
415
412.5975636088367
412.02
411.9112113321196
411.6403142660742
411.5
410.8501563047714
4.1E+2
408
408
407.6257460731626
406.9090039333692
406.52
405
404.32
404
402.7447484983721
401
401
400.5
400.43933740236
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
4.0E+2
399.9
399.6813789040685
399.5
399
399
397
396.887888
396.5
396
395.9853435388285
395.2923728000664
395.0142472762669
395
392.7714
392
391.6214726311925
391
3.9E+2
389.537343278316
389.45
389
388.9716043234232
388.2277618828261
388
388
386.3681638636191
386.0476803214934
385
384.3483436127793
384
383.5
382.7
382.6645739353255
382.3824928082806
382.0007002260672
382
382
382
382
381.5
381
380.9891702154401
378.8
378.5944841510918
377.9751013452329
376
375.9361850790063
375
375
373.8
372.170587195882
370.9848306195843
370.5
370.0001
3.7E+2
3.7E+2
369.618
369.51
368.3274252269028
367.5
367
366.9595
365.5
365.048
365
364.8616306599999
364.5
364
364
363.4699
363.1528077154781
363
363
362
3.6E+2
3.6E+2
3.6E+2
359.5
359.4358361301777
359.1396905213946
359
358
357.678004327327
356.9090684857994
355.61098391695
355.6033123958751
355
355
354
353.35748308
352.3147
351.5
351.4
351
350.3
3.5E+2
3.5E+2
3.5E+2
3.5E+2
3.5E+2
3.5E+2
3.5E+2
3.5E+2
3.5E+2
3.5E+2
349.2
349
348.6532429711629
347.841196417169
347
347
346.4804999155029
346.4
346.3860948629959
346
345.266510481212
345.2
345
345
345
343.3300142671232
343
342.3943939208984
342
342
341.9
341.850577408451
3.4E+2
3.4E+2
3.4E+2
3.4E+2
3.4E+2
3.4E+2
3.4E+2
338.6703991920338
338.434043212851
338
336
335.61688714
335.1
335
335
335
334.999912520448
334.8355710688846
334.762118135
334
334
333.4187281252165
333.25
333
332.5
332
332
331
330.2461480467543
3.3E+2
3.3E+2
3.3E+2
3.3E+2
3.3E+2
329
329
328.6014301308095
328.4291173334102
328
326.6919615972207
326.3595322603861
326.0820781238557
326
325.8397278963939
325.744170148307
325.6
325.3503105804226
325.3
325
325
325
324.98
324
322.9875613166814
322.0986648629874
322.0218181777199
320.9154212968772
320.643858903225
3.2E+2
3.2E+2
3.2E+2
3.2E+2
3.2E+2
3.2E+2
3.2E+2
3.2E+2
319.2
318
317.9708047220679
317.3766556638126
317
317
316.7
316.3204420710765
316.2729703250972
316.01345
316
316
315.5420942977992
315
315
314.4793750282999
314
313.4070801580209
313
312.6314
312.2599258189967
310.95
3.1E+2
3.1E+2
309.6889850771108
309.3245287256703
309
308.7954462626049
308.6408771599916
307.7
307.6
307.2204803444277
307
306.4443889833793
306
305.357
305.2937155614078
305
303.9627759648382
303
303
302.8536119110993
302
302
301.5
301
301
300.9595276147475
300.9486814346866
300.6678227721496
300.5
300.3990359362029
300.343185698586
300.1
300.01
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
3.0E+2
299.9865042798875
299.9822317714034
299.9806006601138
299.9
299.8224673584792
299.8
299.8
299.6124157595706
299
299
299
298.97482
298
297.9914472736892
297.985688519912
297.9536912347783
297
296.51
296.4406736753544
295.9057773298249
295.38
295.3
295.1
295.0537958
295
295
295
294.8697107067061
294.5818352032471
294.5721333796202
294
294
292.6876620951284
290.75
290.6031222772111
2.9E+2
2.9E+2
2.9E+2
2.9E+2
2.9E+2
2.9E+2
289.9898
288.9
288.5
288.2535616989146
288.1
288
288
288
287.9570392838208
287.8683247776702
287
286
285
285
285
284.8437949083053
284.65
284
284
284
283.9894489631139
283.1840551710932
283
283
282.4
282
282
281.75
281.5754439239704
281.1
281
281
280.9
280.6
2.8E+2
2.8E+2
2.8E+2
279.5
279.2111764001753
279
278.7
277.8858
277.1
277
276.6350044998502
276.4718072860351
276.2678621578084
275
274.83
274
274
272.998273752
272
272
272
272
271.9172803773163
271.0058069209803
270.98
270.12
2.7E+2
2.7E+2
2.7E+2
2.7E+2
269.9235505233812
269.2930115549354
269.2
269
268
267.9
267.6
266
266
265.5447898070721
263.7
263.0533
263
263
262.53
262.3
262.1
261.47
261
261
261
260.61
2.6E+2
2.6E+2
2.6E+2
2.6E+2
2.6E+2
259.6
259.6
259.3975541758163
259.09
258.78
258.7700869944684
258.5142768619905
258
258
257.7041438000681
257.5950176147899
257.173717714288
257
256.89
256.3014
256.0159433068135
256
256
256
255
255
255
254.9954477496098
254.681625
254
254
253.5
253.4
253.0864
253
253
252.9
252.5
252.15
252
252
251
251
251
250.8954
250.8710229966565
250.5
250.0332490905212
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
2.5E+2
249.9936382108969
249.9833756714413
249.9771106029865
249.6894674327355
249
249
248
248
247.7392594004585
247.4464965203192
247.3179481392581
247.0385293907669
247
246.9404874029261
246.7744
246.5902343624653
246.085031096408
246
245.9663444799299
245.8576010185557
245
245
245
244.5117613372885
244.1315138210199
244
244
243.7169487940991
243.5
243.4786051742849
242.23
242
241.5637313413625
241.1671481568157
241.1
241.0218
241
241
240.4400339671593
240.4187667811611
240.1
240.061847790101
2.4E+2
2.4E+2
2.4E+2
2.4E+2
2.4E+2
239.8199315296475
239.4178993105063
239
238
238
238
238
238
237.9297878123832
237.1
237
236.9533093155358
236
236
235.0197480738832
235
235
235
235
235
234.5
234
234
233.3490150790925
233.3047093022874
233.3
233.3
233
233
232.7785957130985
232.2084
232.1298501562358
231.4926373298533
231.2316834486362
231
231
231
230.5
230.3894502282291
230.2268371341479
2.3E+2
2.3E+2
2.3E+2
2.3E+2
2.3E+2
229.6
229.53785
229.3217548046584
229.2193149391316
229.1641798500425
229
228.733506126
228.4040582251426
228.25
227.9
227.6256432207965
227.6
227.4
227.32
227.3173340899045
227.1
227
227
226.9275349101328
226.5374319376813
226.5
226.2132011477522
226
226
225.5180675933948
225.29
225
225
225
225
225
225
225
224.7997326147278
224.78590458
224
224
224
223.7457294009159
223.65
223.5
222.52008065
222.2
222.0703156415548
221.9921979723325
221
220.9
220.6391377841002
220.6054501724887
220.5455
220.5
220.0112224318864
220.01
2.2E+2
2.2E+2
2.2E+2
2.2E+2
2.2E+2
219.8
219.005
219
218.7872127691951
218.2685901
218
217.5
217
216.89379
216.8589216214422
215.85
215
215
215
215
215
215
214.9598386286409
214.5
214
214
214
213.8491838413678
213.75
213.5
213
213
212.6623269904967
212.4128212946956
212.08
212
212
212
211.8
211.5819
211.4934734034688
211
211
211
210.8494027388476
210.6819575128627
210.596486564559
210.5
210.1997899357468
2.1E+2
2.1E+2
2.1E+2
2.1E+2
2.1E+2
2.1E+2
209.7267751126017
209.7101
208.78
208.5871066926638
208.425658922586
208
207.8229505541034
207.2257028003764
207
207
206.42735829447
206
205.9806502582835
205.882
204.1735618514523
204.0854644788259
204
204
204
203.006527080547
203
203
203
203
202.55
202.5
202.4536108438422
202.4
202.272224014
202.24
202
201.9920197054113
201.8029816127718
201.4
201.25
201
201
201
201
200.9
200.7889408306216
200.5981943218251
200.4596338929801
200.4368082607946
200.4109393258634
200.3
200.1104566376934
200.01
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
2.0E+2
199.9898267127561
199.9897896769594
199.98904132
199.9818571015978
199.9
199.6
199.5
199.5
199.5
199.4
199.3858311731969
199
199
199
199
199
199
198.9805289258871
198.9
198.7269896095146
198.5841559022074
198.5
198.4246215463329
198.2
198.1
198
198
198
198
198
197.8970902712102
197.8
197.3
197.1
197.020487
197
197
197
196.8
196.6566305938856
196.5787032264219
196
196
196
195.9854603301846
195.5
195.0063101672221
195
195
195
194.5099738092678
194
194
194
194
193.9615480223581
193.7
193.4662558689716
193.39
193
193
193
193
192.9720346147263
192.95
192.8
192.7692056449369
192.65
192.6313152194979
192.5621055102601
192.4651173298335
192.4080502105616
192
192
192
191.7299636965491
191.303433400896
191
190.6435523241361
190.4592516172929
190.3021136535683
1.9E+2
1.9E+2
1.9E+2
1.9E+2
1.9E+2
1.9E+2
1.9E+2
1.9E+2
1.9E+2
1.9E+2
189.986292127468
189.3293646413034
189.2521548811146
189.25
189.0202
189
189
188.88
188.8636343658101
188.8
188.8
188.6119467724547
188
188
187.9978865282795
187.9893967786464
187.87069
187.7394734779759
187.6288512888656
187.5
187.0919243786238
187
187
187
186.9903199998249
186.567710611588
186
186
186
186
185.75
185.511051949278
185.4567316732687
185.3764933809884
185.0615797915116
185
185
185
185
185
185
184.9804982974347
184.9584834527475
184.5061541945014
184.48316
184.1955
184.17
184.017643153
184
183.8969920833091
183.78
183.6611671288401
183.3271161909406
183.0363108530078
183
182.5
182.5
182.4805070451104
182.4
182.3015461855993
182.1441750890279
181.4096421032643
181.2294693694982
181
181
181
181
180.8398369666987
180.5
180.4
180.4
1.8E+2
1.8E+2
1.8E+2
1.8E+2
1.8E+2
1.8E+2
1.8E+2
1.8E+2
1.8E+2
1.8E+2
1.8E+2
179.9365077764968
179.8
179.6039073558963
179
179
179
178.9747296557377
178.4144086358371
178.1005356599124
178
177.5941933979877
177.4
177.3280725010827
177.2132925399309
177
177
177
177
176.7500202887341
176.25
175.3568044044789
175.0729608190924
175
175
175
175
175
175
175
175
175
175
175
175
175
175
175
174.9701981731084
174.8908212863445
174.158684
174
174
173.51
173.3474499363838
173.2991555729516
173.2788527471502
173
173
173
172.9633643269123
172.8065906092953
172.7542100427968
172.7262523404334
172.5
172.3686427520451
172.339028770726
172.2357851572529
172.235370198273
172.2
172.0949664814967
172
172
171.989073155738
171.8325679657177
171.6719652823218
171.0352584399621
171
170.7072980735246
170.1
1.7E+2
1.7E+2
1.7E+2
1.7E+2
1.7E+2
1.7E+2
1.7E+2
1.7E+2
169.7357732390724
169.6262647360477
169
168.88
168.6370471257922
168.5
168.2388280406237
168.1143221648768
168
168
168
168
167.8
167.2910778495599
167.2
167.0454352100333
167
167
167
166.5
166.4978968261216
166.0129395775501
166
166
166
165.9091660580635
165
165
165
165
165
165
165
165
164.65
164.3248996890478
164.08
164
164
164
163.8460367199459
163.7
163.6720833114406
163.35
163.0021386703338
163
162.9302811545388
162.8478789980119
162.6021535382114
162.5
162.4585379033546
162.368729778
162.3358012692943
162.1880084688558
162.1
162
161.8
161.3
161.2
161.1
161
161
160.86
160.6067772077003
160.3890919342052
160.365859151
160.2607944513415
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
1.6E+2
159.92
159.9
159.7010368550392
159
159
158.9808041017864
158.9727465852207
158.5
158.3052688215386
158.2867148099543
158.2
158
158
158
157.9848100024
157.7376506917487
157.65
157.5
157.1415577509819
157.02
157
156.7336843285594
156.7
156.5575771163646
156.5150121585751
156.5048943148343
156.2
156.1187315568628
156.1005576983949
156.0569806512009
156
156
156
156
156
155.9800456676651
155.6383625214645
155.5
155.2504728360869
155.1462064037474
155.0989470992172
155.0274891164168
155
155
155
155
155
154.987017817936
154.5
154.5
154
154
153.5
153.5
153.4013424313635
153.02
153
153
152.9802385987222
152.9
152.4190408166122
152.2440047357563
152.1421222128592
152.0839506491387
152
152
152
151.75
151.7112125026196
151.5
151.5
151.5
151.25
151.1156632969607
151
151
150.9888900590837
150.921289831002
150.8484735819069
150.8204825977468
150.7959766251148
150.7906302608711
150.6229819278611
150.5
150.5
150.14
150.1165334522032
150.0941215098341
150.06
150.05
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
1.5E+2
149.9925561300894
149.9895288283158
149.9829441506605
149.96
149.9
149.84
149.7559939090044
149.5587210381423
149.54
149.5
149.3067063272346
149.3052497882371
149.25
149.0853832637472
149
149
149
149
148.9952468494831
148.9891861121111
148.8327608991125
148.8229921739346
148.5557777823839
148
148
148
148
148
147.99
147.7553912634574
147.65
147.2562523103214
147.19
147
147
147
146.995849167
146.9659768975447
146.8989376133255
146.4
146.2179934799748
146.0010124539525
146
146
146
146
145.967791593831
145.8955564473924
145.8
145.75
145.6904862628998
145.670352414263
145.5516836858516
145.3411343423384
145.282581942
145.2252476987303
145.202244234789
145
145
145
145
145
145
145
144.7249148976661
144.5709622702857
144.5
144.1884019965733
144.1
144.01
144
144
144
144
144
144
143.9057913450775
143.5768280518164
143.5043581746357
143.4456738140942
143.3676022008711
143
143
143
142.9914661334279
142.8848555946063
142.7412302986187
142.5
142.5
142.2560091159661
142.1061786810204
142
142
142
141.7657
141.7213600257224
141.65
141.5
141.4
141.4
141.3555816727833
141.3
141.1290654258086
141.0514524770685
141
141
140.75302
140.6800989455036
140.3876858831727
140.3764641486836
140.25
140.2
140.0966924206862
140.0806724744983
1.4E+2
